
wavelengths[nm],amplitude_lambda,angularFrequency[G rad/s],amplitude
1490.4,1.2150701394339247,1672168155334097.0,1.0824542136938426
1490.5,0.9994357797171124,1672280351265077.5,1.04701084651376
1490.6,2.3431527335828135,1672392547196058.0,1.0973702921966062
1490.7,0.9447647440392347,1672504743127038.8,1.03776750595254
1490.8,1.2784920398166275,1672616939058019.2,0.9626804181304358
1490.9,1.0622483767400188,1672729134988999.8,0.851223904216005
1491.0,0.9010472167819508,1672841330919980.2,0.6870084098979069
1491.1,1.0559042801096161,1672953526850961.0,0.5505762282510729
1491.2,0.7455746604738374,1673065722781941.5,0.4327150764566757
1491.3,0.47976061268209697,1673177918712922.0,0.3132887372401774
1491.4,0.5611439551321805,1673290114643902.5,0.18320817396836642
1491.5,0.6693358481008737,1673402310574883.0,0.08362183850652169
1491.6,0.6166795199138996,1673514506505863.5,-0.014560729462033278
1491.7,0.1263248559699735,1673626702436844.0,-0.08580812680029636
1491.8,0.1367374608451102,1673738898367824.8,-0.12237491320029284
1491.9,0.04121313623742583,1673851094298805.2,-0.1495736700654419
1492.0,-0.06479853970057796,1673963290229785.8,-0.12415192177957109
1492.1,-0.08892841355191977,1674075486160766.5,-0.07338926506684111
1492.2,-0.08560963418084055,1674187682091747.0,-0.007744821501712173
1492.3,-0.31113249885264765,1674299878022727.5,0.1272630587480344
1492.4,-0.01953666629582178,1674412073953708.0,0.22562902597567125
1492.5,0.016418438255994778,1674524269884688.5,0.3408616423131937
1492.6,-0.18823861328927316,1674636465815669.0,0.49179269625431243
1492.7,-0.4198153572544021,1674748661746649.5,0.6143821838899423
1492.8,-0.024629838294942672,1674860857677630.2,0.7492053116631396
1492.9,-0.3089234703141988,1674973053608610.8,0.8910781680368336
1493.0,-0.3878861873772303,1675085249539591.2,1.0083345463162152
1493.1,-0.06077662127230879,1675197445470571.8,0.9864503871812806
1493.2,0.019171900122080195,1675309641401552.5,1.078374881132383
1493.3,0.16955291433140984,1675421837332533.0,1.1217906920831322
1493.4,0.1543073726488191,1675534033263513.5,1.077511299369644
1493.5,0.3772843712910121,1675646229194494.0,0.9882233312068629
1493.6,0.4339788362906879,1675758425125474.5,0.933351254319554
1493.7,0.7225597409381591,1675870621056455.0,0.840497785589272
1493.8,0.6643175949369885,1675982816987435.8,0.6939803872810085
1493.9,0.5908309620829171,1676095012918416.2,0.513455272852321
1494.0,0.8525946086684709,1676207208849396.8,0.4063176828833295
1494.1,1.0317333294688453,1676319404780377.2,0.2928770409736765
1494.2,0.9345269725139906,1676431600711358.0,0.16939753657888937
1494.3,0.9320920302201283,1676543796642338.5,0.061422641975367134
1494.4,0.8600071319946612,1676655992573319.0,-0.04054758551376163
1494.5,0.9917479947060447,1676768188504299.5,-0.11428384253531672
1494.6,1.5391770579605168,1676880384435280.0,-0.15434234286633883
1494.7,1.3352827758719268,1676992580366260.5,-0.16104871649214864
1494.8,0.9248275749949691,1677104776297241.2,-0.1186121275668765
1494.9,1.161623690264979,1677216972228221.8,-0.057485734790205946
1495.0,1.391954134605095,1677329168159202.2,0.021441738191898062
1495.1,1.2250401286410288,1677441364090182.8,0.1365325381527431
1495.2,1.0032070360994163,1677553560021163.5,0.2749095659568438
1495.3,0.9971065089555403,1677665755952144.0,0.41491560304418723
1495.4,1.1422726998589734,1677777951883124.5,0.5539977176534862
1495.5,0.6233075729421204,1677890147814105.0,0.7003182067120938
1495.6,0.5617612935307676,1678002343745085.5,0.8332009565643549
1495.7,0.8087969568932637,1678114539676066.0,0.9093124831931453
1495.8,0.5576311952101181,1678226735607046.5,0.966503900995126
1495.9,0.2145041776885625,1678338931538027.2,1.1086534190791473
1496.0,0.006872739824996455,1678451127469007.8,1.135828885077897
1496.1,0.18117474468857309,1678563323399988.2,1.128617741666462
1496.2,-0.20041914710146266,1678675519330968.8,1.0900435024282478
1496.3,-0.2440553940981619,1678787715261949.5,0.9994388905762184
1496.4,-0.33830759518137454,1678899911192930.0,0.8755891676358689
1496.5,-0.10564106135046779,1679012107123910.5,0.769767168630043
1496.6,-0.2453013659387168,1679124303054891.0,0.6612214147358635
1496.7,-0.21739744399562982,1679236498985871.5,0.493966659729175
1496.8,-0.18331296887675308,1679348694916852.0,0.355827832685483
1496.9,-0.2807082417854972,1679460890847832.8,0.21300259251960765
1497.0,-0.15482010495442208,1679573086778813.2,0.07991271395297499
1497.1,-0.02555371118493604,1679685282709793.8,-0.03172824042941413
1497.2,-0.21950539910609707,1679797478640774.2,-0.10401865880480751
1497.3,0.1592841908158288,1679909674571755.0,-0.13870554564269233
1497.4,0.21402340971140263,1680021870502735.5,-0.14237793101221782
1497.5,0.06106398011067192,1680134066433716.0,-0.13034099215050388
1497.6,0.3617362689901919,1680246262364696.5,-0.08240265038873566
1497.7,0.7706583584399034,1680358458295677.0,0.0032023009094408945
1497.8,0.43748536056037685,1680470654226657.5,0.11795159049942884
1497.9,0.595519061950098,1680582850157638.2,0.24764736246408997
1498.0,0.6600575916689081,1680695046088618.8,0.44284280252102703
1498.1,0.4850291318555246,1680807242019599.2,0.5845026977028371
1498.2,0.9597455096941133,1680919437950579.8,0.6634417508123497
1498.3,1.0612571802391872,1681031633881560.5,0.7057392809928396
1498.4,1.2673184828349215,1681143829812541.0,0.8587560672933081
1498.5,0.7199785976418461,1681256025743521.5,1.0084338308012375
1498.6,1.342564438065828,1681368221674502.0,1.109109758685869
1498.7,1.023184990534625,1681480417605482.5,1.077200803579164
1498.8,1.1834767996150144,1681592613536463.0,1.0486939211975148
1498.9,1.557776806722437,1681704809467443.5,1.0299892532856265
1499.0,1.184170393403963,1681817005398424.2,1.0031790229979671
1499.1,1.6469065708193196,1681929201329404.8,0.9111147415432691
1499.2,1.3054135172026278,1682041397260385.2,0.7365920070795955
1499.3,0.7697581138733851,1682153593191366.0,0.581925617108906
1499.4,0.6559573401043037,1682265789122346.5,0.4468582243936461
1499.5,0.6545796470709938,1682377985053327.0,0.2910426791735052
1499.6,0.9530309073166829,1682490180984307.5,0.14928322325414203
1499.7,0.8338274010168413,1682602376915288.0,0.02989647554727108
1499.8,0.42506019087643854,1682714572846268.5,-0.06177833862251636
1499.9,0.5152843631679618,1682826768777249.0,-0.13257560881250438
1500.0,0.466909716821174,1682938964708229.8,-0.14278315440023337
1500.1,0.23753784319917975,1683051160639210.2,-0.1260455990362101
1500.2,0.04546508097919434,1683163356570190.8,-0.09196132702003733
1500.3,0.38528168259153606,1683275552501171.2,-0.03506194016662091
1500.4,0.2765264388307312,1683387748432152.0,0.060981506501103934
1500.5,-0.2306946863354066,1683499944363132.5,0.19128992395356495
1500.6,-0.10400126218846326,1683612140294113.0,0.3503102347296464
1500.7,-0.2165293041911525,1683724336225093.5,0.5381262920873975
1500.8,-0.15152266267921718,1683836532156074.0,0.6404499136237256
1500.9,0.018571961661016427,1683948728087054.5,0.7295524371038306
1501.0,-0.0804810136429277,1684060924018035.2,0.8318505874218115
1501.1,-0.14799654184078345,1684173119949015.8,0.9745808853817324
1501.2,-0.31316900339434517,1684285315879996.2,1.0538522230045362
1501.3,-0.06708416046651823,1684397511810976.8,1.0877685130540484
1501.4,0.1770941650681705,1684509707741957.5,1.0812478128417276
1501.5,0.27340510947547686,1684621903672938.0,1.0044899720101634
1501.6,0.09052765259577956,1684734099603918.5,0.9376374730206262
1501.7,0.010956781917388964,1684846295534899.0,0.8834459996296582
1501.8,0.5508700457855726,1684958491465879.5,0.8327588682481482
1501.9,0.3440282286808519,1685070687396860.0,0.6330274455530699
1502.0,0.9367318987638407,1685182883327840.8,0.47053881712433604
1502.1,0.8359798757555786,1685295079258821.2,0.30272716942366434
1502.2,0.4716897601613146,1685407275189801.8,0.11844953934679806
1502.3,0.9776563306382928,1685519471120782.2,0.04717078214887476
1502.4,0.9346196912886496,1685631667051763.0,-0.032099226846117906
1502.5,0.6792742439029015,1685743862982743.5,-0.09549771433803521
1502.6,0.803553852938016,1685856058913724.0,-0.11899282797187648
1502.7,1.0508963651190486,1685968254844704.5,-0.11369027308553539
1502.8,1.1928125165294514,1686080450775685.0,-0.07057725382967205
1502.9,1.2066576216366536,1686192646706665.5,0.003554313257222533
1503.0,1.078589047462876,1686304842637646.0,0.10777011959616681
1503.1,1.2612812237222228,1686417038568626.8,0.20408960518748911
1503.2,1.0165516487621296,1686529234499607.2,0.3215395078599133
1503.3,0.7258438116809617,1686641430430587.8,0.4653981187655394
1503.4,1.474103651603989,1686753626361568.5,0.6487682660686507
1503.5,0.8328941186556361,1686865822292549.0,0.7878459711243528
1503.6,0.576746479868909,1686978018223529.5,0.9002418812022156
1503.7,0.7819524101950963,1687090214154510.0,0.9811973448315658
1503.8,1.0987922014613782,1687202410085490.5,1.0044139739252078
1503.9,0.3663388809888963,1687314606016471.0,1.0902186422445368
1504.0,0.22956553918170286,1687426801947451.5,1.125546046042427
1504.1,0.13040320537701472,1687538997878432.2,1.0967453639137574
1504.2,0.12085449343654152,1687651193809412.8,0.9993439953878837
1504.3,-0.13493542848419096,1687763389740393.2,0.8455720265538371
1504.4,0.43509409179926134,1687875585671373.8,0.6893923127695614
1504.5,0.2753895329099324,1687987781602354.5,0.5331535037358894
1504.6,-0.24100596012613515,1688099977533335.0,0.3609204282085602
1504.7,-0.10966103962955794,1688212173464315.5,0.23306556781014934
1504.8,0.13606291431418027,1688324369395296.0,0.13247215771753537
1504.9,-0.25649859057925284,1688436565326276.5,0.049752035868257334
1505.0,0.2264317178031296,1688548761257257.0,-0.02690121187281454
1505.1,-0.09305011263454047,1688660957188237.8,-0.08322409260701477
1505.2,-0.11329353910240658,1688773153119218.2,-0.1054300021229054
1505.3,-0.04830896417456758,1688885349050198.8,-0.0882504203012874
1505.4,0.2163612131674242,1688997544981179.2,-0.04058708101911174
1505.5,0.21095552384565006,1689109740912160.0,0.060052456722096796
1505.6,0.40158164543006003,1689221936843140.5,0.18913175328337156
1505.7,0.30930476254702943,1689334132774121.0,0.3266973448513324
1505.8,0.5956329163992361,1689446328705101.5,0.5028022355063034
1505.9,0.299628779700011,1689558524636082.0,0.6167033969821888
1506.0,0.41139922808131885,1689670720567062.5,0.7121550249138973
1506.1,0.48598291020175666,1689782916498043.2,0.8364558165553593
1506.2,0.5415411955669224,1689895112429023.8,0.9223684876207145
1506.3,0.8181117727120217,1690007308360004.2,1.033873603805898
1506.4,0.6018023954939772,1690119504290984.8,1.1187593355920904
1506.5,0.7675977383626665,1690231700221965.5,1.0972839038690843
1506.6,0.8824237325198155,1690343896152946.0,0.9995247640844434
1506.7,1.0186546276740482,1690456092083926.5,0.9014958622175652
1506.8,1.0937497275373025,1690568288014907.0,0.8041624433493184
1506.9,0.927795717444652,1690680483945887.5,0.7032730813069704
1507.0,1.0333331654734046,1690792679876868.0,0.6020465851715944
1507.1,1.1609698088345781,1690904875807848.5,0.4727945313810109
1507.2,0.7955393715626267,1691017071738829.2,0.31082324022443614
1507.3,0.9209517774335657,1691129267669809.8,0.14197651389843835
1507.4,0.4524566470546337,1691241463600790.2,0.0331204480622041
1507.5,1.0225542133773229,1691353659531770.8,-0.04633424995523676
1507.6,0.6640303242629443,1691465855462751.5,-0.09904887816996613
1507.7,0.8813453943244046,1691578051393732.0,-0.0966524550613946
1507.8,0.5648287440993623,1691690247324712.5,-0.06836940236102089
1507.9,1.3312530110006475,1691802443255693.0,-0.006613546351059892
1508.0,0.5327442587645375,1691914639186673.5,0.09679886959232155
1508.1,0.47848762771081516,1692026835117654.0,0.2299754939587044
1508.2,0.2877231062306867,1692139031048634.8,0.347846791921771
1508.3,-0.1807167266167859,1692251226979615.2,0.4701593428391279
1508.4,0.18821816326551344,1692363422910595.8,0.608786229443752
1508.5,0.011018224394659552,1692475618841576.2,0.7046746085339524
1508.6,-0.13193886673735836,1692587814772557.0,0.8179220864155469
1508.7,0.007267264302364132,1692700010703537.5,0.9371087347054528
1508.8,-0.04540437312464801,1692812206634518.0,1.0350993290701491
1508.9,-0.08978343092189414,1692924402565498.5,1.1250897983198052
1509.0,-0.060845253174285366,1693036598496479.0,1.0894473224497574
1509.1,-0.003509715801533568,1693148794427459.5,0.9661399595368172
1509.2,0.11334730484067834,1693260990358440.2,0.86306584724726
1509.3,-0.25901882417228295,1693373186289420.8,0.7424807722819163
1509.4,0.2554016756997524,1693485382220401.2,0.6433425254005443
1509.5,0.15245386719310874,1693597578151381.8,0.5548360709133806
1509.6,0.21017375662769763,1693709774082362.5,0.39520216158840393
1509.7,0.523881808963063,1693821970013343.0,0.269807825958722
1509.8,0.14986449715857697,1693934165944323.5,0.1438613209956379
1509.9,0.5525515089339836,1694046361875304.0,0.014598835893579685
1510.0,0.7438172815529297,1694158557806284.5,-0.05396335758056522
1510.1,2.098359301008353,1694270753737265.0,-0.06850818276061461
1510.2,0.8116532704077574,1694382949668245.5,-0.04975253658124122
1510.3,0.8038822743397027,1694495145599226.2,-0.010186394693662287
1510.4,1.211743596959598,1694607341530206.8,0.04906307487600594
1510.5,0.8804947750230991,1694719537461187.2,0.16575356605233402
1510.6,0.9187787129744241,1694831733392168.0,0.30768711550416356
1510.7,1.0922925809804422,1694943929323148.5,0.4300113372689688
1510.8,0.9798509522425605,1695056125254129.0,0.5805083798261098
1510.9,0.7486962456325715,1695168321185109.5,0.7242570610442082
1511.0,1.0180585703221663,1695280517116090.0,0.8434502761229884
1511.1,1.066671475149762,1695392713047070.5,0.9098326897359194
1511.2,1.0731556481609057,1695504908978051.0,0.944537441557134
1511.3,1.4295542704569824,1695617104909031.8,0.9769946006411431
1511.4,0.5235101477218326,1695729300840012.2,1.0006536668946941
1511.5,1.1433117597573874,1695841496770992.8,0.9487763475633445
1511.6,0.29523463038005293,1695953692701973.2,0.8695172476852974
1511.7,0.8921785127377438,1696065888632954.0,0.7668930521232094
1511.8,0.35814448223645917,1696178084563934.5,0.6412608274845506
1511.9,0.2475654448850045,1696290280494915.0,0.5399660672804594
1512.0,0.28910769651247603,1696402476425895.5,0.4092553015698822
1512.1,0.04897148566731446,1696514672356876.0,0.26550385324056824
1512.2,-0.01046894131398206,1696626868287856.5,0.11384491920924113
1512.3,-0.043127129051054536,1696739064218837.2,0.0380851282942464
1512.4,0.07934764953560793,1696851260149817.8,-0.012407835778629493
1512.5,0.027933191992404176,1696963456080798.2,-0.04017098172812815
1512.6,-0.04799278964421573,1697075652011778.8,-0.04430705170255842
1512.7,0.19645623702478757,1697187847942759.5,0.007646311593798529
1512.8,0.0866006830582031,1697300043873740.0,0.10625456385953728
1512.9,-0.04911377120293278,1697412239804720.5,0.2279007913209817
1513.0,0.07986267042344943,1697524435735701.0,0.27905620344130344
1513.1,0.4983319004463206,1697636631666681.5,0.4323414828382748
1513.2,0.24106037178983514,1697748827597662.0,0.592740901137291
1513.3,0.1502898496923125,1697861023528642.8,0.7250309005241145
1513.4,0.2532922127440657,1697973219459623.2,0.8772373127907984
1513.5,0.30982133033913484,1698085415390603.8,0.932407810737641
1513.6,0.23248766319270553,1698197611321584.2,0.9572040164869535
1513.7,0.6123083541072726,1698309807252565.0,1.0026170987965826
1513.8,0.7190021954433988,1698422003183545.5,1.013809902805183
1513.9,0.7299262745921559,1698534199114526.0,0.9481510487756936
1514.0,1.4661421346758892,1698646395045506.5,0.8457903639200087
1514.1,0.7662498710765604,1698758590976487.0,0.7722409199872731
1514.2,1.0593534896958703,1698870786907467.5,0.6435565957950887
1514.3,0.8250718067189807,1698982982838448.0,0.5288519533031584
1514.4,0.9827668459722702,1699095178769428.8,0.41739780895447204
1514.5,0.8367859819363547,1699207374700409.2,0.23366148612891807
1514.6,1.433852353094759,1699319570631389.8,0.1093350166122804
1514.7,1.1629347231313412,1699431766562370.2,0.03437157171475747
1514.8,0.9890464856699268,1699543962493351.0,0.0034163000672445907
1514.9,1.0287376179877035,1699656158424331.5,-0.014149043076939385
1515.0,1.3882849668248105,1699768354355312.0,-0.008217272553662303
1515.1,0.8059636978052939,1699880550286292.5,0.03477244253393478
1515.2,0.8020442403868511,1699992746217273.0,0.13296544034044439
1515.3,0.314607828233676,1700104942148253.5,0.25280853460194935
1515.4,0.4280575750964245,1700217138079234.2,0.402058807461308
1515.5,0.3314004098149566,1700329334010214.8,0.5615661911783081
1515.6,0.0929408918418241,1700441529941195.2,0.6810509744759896
1515.7,-0.007610114368177601,1700553725872175.8,0.7342971236438701
1515.8,0.09115412109598098,1700665921803156.5,0.8310630362515721
1515.9,0.18245371695408708,1700778117734137.0,0.9623937938448786
1516.0,-0.1497982300409486,1700890313665117.5,0.951773274948791
1516.1,-0.07277123123650947,1701002509596098.0,0.9410344560959827
1516.2,-0.0082916484714824,1701114705527078.5,0.9246529435053478
1516.3,0.10611084530465417,1701226901458059.0,0.8968710785617224
1516.4,0.010408166859086508,1701339097389039.8,0.7903497819456213
1516.5,0.03318220637886142,1701451293320020.2,0.6764454110763347
1516.6,0.2000779249891444,1701563489251000.8,0.5480596957672912
1516.7,0.22567803088243718,1701675685181981.2,0.40736589920437843
1516.8,0.245699903232052,1701787881112962.0,0.254946712846789
1516.9,-0.049860811476182695,1701900077043942.5,0.14330721063884955
1517.0,0.1011516516228023,1702012272974923.0,0.06971807654227948
1517.1,0.20037744185071202,1702124468905903.5,0.015192877306307442
1517.2,0.38648955799107354,1702236664836884.0,-0.009841769607869498
1517.3,0.3574798078708375,1702348860767864.5,0.012788590433656724
1517.4,0.20764189008732722,1702461056698845.2,0.08872830971199423
1517.5,0.4702159764285568,1702573252629825.8,0.1645552484872635
1517.6,1.5519597666236524,1702685448560806.2,0.2853025782282611
1517.7,1.0735739483565954,1702797644491786.8,0.4249882417555718
1517.8,0.9458405244345944,1702909840422767.5,0.5602221668989356
1517.9,1.078821679980608,1703022036353748.0,0.6487068194302628
1518.0,2.0646136490004894,1703134232284728.5,0.7469982292743206
1518.1,0.8240410271823843,1703246428215709.0,0.8463262384499181
1518.2,3.169648519080314,1703358624146689.5,0.9371260597187457
1518.3,1.6068001466557509,1703470820077670.0,0.9944813785071469
1518.4,1.0072174908710572,1703583016008650.5,0.9841045953576071
1518.5,0.7369319427384791,1703695211939631.2,0.9098438979072291
1518.6,0.7511574647010039,1703807407870611.8,0.8677419504250736
1518.7,0.9312018584232734,1703919603801592.2,0.7568025386950802
1518.8,0.9534229128870468,1704031799732572.8,0.6256781498233496
1518.9,1.056704662946604,1704143995663553.5,0.49126724614775913
1519.0,0.44670873750046847,1704256191594534.0,0.3399072119926743
1519.1,0.5696141632736824,1704368387525514.5,0.214423632373326
1519.2,0.21488726520656393,1704480583456495.0,0.1182759905109415
1519.3,0.7130594950638449,1704592779387475.5,0.06850823564581653
1519.4,0.24560697809949492,1704704975318456.0,0.02575252180891592
1519.5,0.152362555700296,1704817171249436.8,0.012689265671100876
1519.6,0.009308243547657727,1704929367180417.2,0.03305418327357242
1519.7,0.29134297677416593,1705041563111397.8,0.09480377004471649
1519.8,-0.1643829187213822,1705153759042378.2,0.21862039326894084
1519.9,-0.09433650968829727,1705265954973359.0,0.36557376303949074
1520.0,-0.05443226772867072,1705378150904339.5,0.5156165637310307
1520.1,-0.3693296180208594,1705490346835320.0,0.6478017931408934
1520.2,-0.14788163613865854,1705602542766300.5,0.747763317367891
1520.3,-0.33377192076650997,1705714738697281.0,0.8310398756942696
1520.4,-0.06357034249609135,1705826934628261.5,0.9350183640438615
1520.5,0.09096816998700319,1705939130559242.2,0.9533408957325725
1520.6,0.5301093434206761,1706051326490222.8,0.9540926749558168
1520.7,0.29975386368461965,1706163522421203.2,0.9452931364155156
1520.8,0.6868446567886768,1706275718352183.8,0.8929819184385022
1520.9,0.6166009089750301,1706387914283164.5,0.793104359161959
1521.0,0.567766831613261,1706500110214145.0,0.6562721071462178
1521.1,0.7990281359192621,1706612306145125.5,0.4802432367462074
1521.2,0.3860727946554074,1706724502076106.0,0.38429712847000297
1521.3,1.905664711267079,1706836698007086.5,0.267259900098935
1521.4,0.6939955662465764,1706948893938067.0,0.15168737382286032
1521.5,1.1207901510379574,1707061089869047.5,0.06478020563314643
1521.6,1.01086852206405,1707173285800028.2,0.021018043118401285
1521.7,0.997900202963161,1707285481731008.8,0.01322707169078474
1521.8,1.0019693720265137,1707397677661989.2,0.03960421099028858
1521.9,1.216012258053159,1707509873592970.0,0.08154895874709334
1522.0,1.1924203460414187,1707622069523950.5,0.17518608577371492
1522.1,1.7287488114600356,1707734265454931.0,0.2942889423276006
1522.2,1.3339834964158905,1707846461385911.5,0.41100475862675107
1522.3,1.1400097048252333,1707958657316892.0,0.5382620519991755
1522.4,1.0711438570533132,1708070853247872.5,0.664772011572885
1522.5,1.1060243362122488,1708183049178853.0,0.7960877457354609
1522.6,0.9549291221572259,1708295245109833.8,0.9506162037165058
1522.7,0.48364408924908986,1708407441040814.2,0.985316578801478
1522.8,0.46618351702242616,1708519636971794.8,0.9957556320500199
1522.9,0.8976045497141586,1708631832902775.2,1.006438244244095
1523.0,0.23413118447801815,1708744028833756.0,0.9435725656023594
1523.1,0.15635904031621473,1708856224764736.5,0.8018045266569603
1523.2,0.028273127990212477,1708968420695717.0,0.6400553884333547
1523.3,0.24725870453394103,1709080616626697.5,0.5156104087488529
1523.4,-0.012823418622424525,1709192812557678.0,0.4085724404895826
1523.5,-0.19137377066259317,1709305008488658.5,0.29313012213365935
1523.6,-0.238179542733999,1709417204419639.2,0.17791404264540414
1523.7,-0.1312556691578859,1709529400350619.8,0.10410173606798717
1523.8,-0.29610252641857077,1709641596281600.2,0.061368976405028565
1523.9,-0.24813771208733665,1709753792212580.8,0.0465187770878949
1524.0,-0.1264836772836011,1709865988143561.5,0.06288045595947717
1524.1,0.2437851382584751,1709978184074542.0,0.06873835496425247
1524.2,0.5080436411030106,1710090380005522.5,0.15044081703229317
1524.3,0.5150425429806029,1710202575936503.0,0.2907621706200479
1524.4,-0.16652764518884547,1710314771867483.5,0.435248250099656
1524.5,-0.11606084592564915,1710426967798464.0,0.5648921482305823
1524.6,0.30021107483199905,1710539163729444.8,0.6845231250741632
1524.7,1.0495777912172215,1710651359660425.2,0.8017275983229812
1524.8,0.281923162640447,1710763555591405.8,0.9746919262443127
1524.9,0.7486885425349015,1710875751522386.2,1.0748573523481348
1525.0,1.0557211118189072,1710987947453367.0,1.0883260303243043
1525.1,0.760420909987165,1711100143384347.5,0.9849926363195012
1525.2,0.7766402146689705,1711212339315328.0,0.9366932261146503
1525.3,0.9960162984427156,1711324535246308.5,0.8535559053564654
1525.4,0.6754794633389631,1711436731177289.0,0.7279587069435929
1525.5,1.200111402008596,1711548927108269.5,0.5580150514324143
1525.6,1.7112101726450137,1711661123039250.0,0.3674807337684582
1525.7,1.1515805119972395,1711773318970230.8,0.21798617157220596
1525.8,0.9028370430838973,1711885514901211.2,0.14754393879233219
1525.9,1.2030561993310458,1711997710832191.8,0.06306182093733838
1526.0,1.4556314529871586,1712109906763172.2,0.00950357641451162
1526.1,1.6779983058801247,1712222102694153.0,-0.010362191019076124
1526.2,0.6984545266402514,1712334298625133.5,0.011871784584671797
1526.3,1.3219333196057113,1712446494556114.0,0.06752088671373292
1526.4,0.16851108843087986,1712558690487094.5,0.18641650499699483
1526.5,0.711394559299644,1712670886418075.0,0.3721265501667728
1526.6,0.49853556003607385,1712783082349055.5,0.4842585216010356
1526.7,0.5636204930055763,1712895278280036.2,0.6070409509305515
1526.8,-0.06717936827170565,1713007474211016.8,0.7273165721924784
1526.9,-0.16217314625322693,1713119670141997.2,0.8438982039092656
1527.0,0.057236847936533365,1713231866072977.8,0.9724461977567358
1527.1,-0.1897735030621918,1713344062003958.5,1.034661402725923
1527.2,-0.4355152703413208,1713456257934939.0,1.030020354015677
1527.3,-0.451285713340154,1713568453865919.5,0.986036765345954
1527.4,-0.28045901009980573,1713680649796900.0,0.8257324181042326
1527.5,0.10520307899891299,1713792845727880.5,0.6766227905631333
1527.6,-0.4054733470506808,1713905041658861.0,0.6080141155097442
1527.7,0.04776641120105922,1714017237589841.8,0.4737728502595581
1527.8,-0.3529581493043977,1714129433520822.2,0.3206412143344241
1527.9,-0.010719542206330531,1714241629451802.8,0.16233002311018144
1528.0,-0.0021425667259057733,1714353825382783.2,0.03544991854384777
1528.1,0.4351430563686819,1714466021313764.0,-0.011240992587167532
1528.2,0.1389241011806795,1714578217244744.5,-0.02432704419159115
1528.3,0.5362623128925096,1714690413175725.0,-0.0144874339200125
1528.4,0.07514394208040276,1714802609106705.5,0.05450419037571251
1528.5,0.37354845277257853,1714914805037686.0,0.15409140156238457
1528.6,0.320420656392996,1715027000968666.5,0.28387547602013385
1528.7,0.43567933678498194,1715139196899647.0,0.4495509818933761
1528.8,1.2021392351200946,1715251392830627.8,0.6205253017182153
1528.9,0.8981456881684728,1715363588761608.2,0.7953361366016425
1529.0,1.4169093707687133,1715475784692588.8,0.9656718918764824
1529.1,0.8824146703189558,1715587980623569.5,1.0164034407382418
1529.2,1.2009131428890825,1715700176554550.0,1.0037803897697737
1529.3,1.3086755021061176,1715812372485530.5,0.9851019858123865
1529.4,1.642039768124491,1715924568416511.0,1.0210375814291155
1529.5,0.7436030432254804,1716036764347491.5,0.8948636846728182
1529.6,2.5383143148427605,1716148960278472.0,0.7532765148734275
1529.7,1.6417999828958463,1716261156209452.5,0.6115300848868244
1529.8,1.0928753364830406,1716373352140433.2,0.48648713574963576
1529.9,0.7750707290190066,1716485548071413.8,0.3512546321319649
1530.0,0.7731790160268436,1716597744002394.2,0.21811318782147834
1530.1,1.419882332708524,1716709939933374.8,0.0969288012007708
1530.2,0.24545938017958302,1716822135864355.5,0.011266399382348009
1530.3,0.797771585548109,1716934331795336.0,-0.03403685733453721
1530.4,-0.02343083159993314,1717046527726316.5,-0.037232386472538855
1530.5,0.23772424455388252,1717158723657297.0,0.01759434687358711
1530.6,-0.04653950776480548,1717270919588277.5,0.1219938003937139
1530.7,-0.29687417314964637,1717383115519258.0,0.27143840904207217
1530.8,-0.16443454826031054,1717495311450238.8,0.4815071882148384
1530.9,-0.2011637641230849,1717607507381219.2,0.5547600726315319
1531.0,-0.23791961010291293,1717719703312199.8,0.6773612023784685
1531.1,-0.3009821024623908,1717831899243180.2,0.8390585563259361
1531.2,-0.28853273963566883,1717944095174161.0,0.9942045407698537
1531.3,-0.316619254267957,1718056291105141.5,0.9943253267715405
1531.4,-0.0537358806573049,1718168487036122.0,1.0017730650231964
1531.5,0.013730581386093923,1718280682967102.5,1.0971690982230058
1531.6,-0.051127494816070665,1718392878898083.0,0.9845779701610238
1531.7,1.1314207273698065,1718505074829063.5,0.8382323747304724
1531.8,0.11040689940661834,1718617270760044.2,0.6709401534123269
1531.9,0.058798404046853756,1718729466691024.8,0.5238924680398842
1532.0,-0.20727566164737096,1718841662622005.2,0.3555419514908762
1532.1,0.007928045869077393,1718953858552985.8,0.20412256437580098
1532.2,0.22198158013752614,1719066054483966.5,0.08464399154693694
1532.3,0.7638014248892186,1719178250414947.0,-0.013487304013584424
1532.4,1.624043293271544,1719290446345927.5,-0.04989044874227959
1532.5,1.4191781950955582,1719402642276908.0,-0.04235473519120257
1532.6,0.8566597245174646,1719514838207888.5,-0.016060782145006603
1532.7,1.0976632705653846,1719627034138869.0,0.07875603608832348
1532.8,1.1739627758633369,1719739230069849.5,0.22387713868589526
1532.9,1.1370036839512117,1719851426000830.2,0.42429850493041077
1533.0,1.2678590845199826,1719963621931810.8,0.5934764203970028
1533.1,1.2109351158208979,1720075817862791.2,0.7593972680693709
1533.2,0.4770110744727073,1720188013793772.0,0.9025597222147272
1533.3,0.9103970013625131,1720300209724752.5,0.9641533865631257
1533.4,0.9459573569294112,1720412405655733.0,1.0024156648335636
1533.5,1.6798319810426674,1720524601586713.5,1.0046818475871193
1533.6,0.551656385255966,1720636797517694.0,0.9626151155623115
1533.7,0.46953789968067267,1720748993448674.5,0.923749202257258
