"Data for the dispersion of leaky mode in HCF as per Zeisberger, 
Analytic model for the complex effective index of the leaky modes of tube-type 
anti-resonant hollow core fibers, 2017.

Parameters:
Name of mode: HE_1,1,
Min wavelength: 0.3 [um],
Max wavelength: 1.7999999999999998 [um],
Number of points: 10000,
n_g: fused silica,
Core radius, R: 20.0 [um],
Capillary thickness, w: 0.7 [um].  
* [u = micro] *

"
Wavelength [nm],Re_n_eff
1.2182418241824182e-06,0.9997177431617003
1.2183918391839184e-06,0.9997176619369491
1.2185418541854185e-06,0.9997175806845487
1.2186918691869187e-06,0.9997174994044632
1.2188418841884189e-06,0.999717418096656
1.218991899189919e-06,0.9997173367610908
1.2191419141914192e-06,0.9997172553977309
1.2192919291929193e-06,0.9997171740065399
1.2194419441944195e-06,0.9997170925874809
1.2195919591959195e-06,0.9997170111405174
1.2197419741974196e-06,0.9997169296656121
1.2198919891989198e-06,0.9997168481627284
1.22004200420042e-06,0.999716766631829
1.22019201920192e-06,0.9997166850728769
1.2203420342034203e-06,0.9997166034858348
1.2204920492049204e-06,0.9997165218706653
1.2206420642064206e-06,0.9997164402273309
1.2207920792079207e-06,0.9997163585557943
1.220942094209421e-06,0.9997162768560177
1.221092109210921e-06,0.9997161951279634
1.2212421242124212e-06,0.9997161133715936
1.2213921392139214e-06,0.9997160315868705
1.2215421542154215e-06,0.9997159497737559
1.2216921692169217e-06,0.9997158679322119
1.2218421842184219e-06,0.9997157860622001
1.221992199219922e-06,0.9997157041636825
1.2221422142214222e-06,0.9997156222366205
1.2222922292229224e-06,0.9997155402809756
1.2224422442244225e-06,0.9997154582967095
1.2225922592259227e-06,0.9997153762837832
1.2227422742274228e-06,0.999715294242158
1.222892289228923e-06,0.9997152121717952
1.2230423042304232e-06,0.9997151300726557
1.2231923192319233e-06,0.9997150479447003
1.2233423342334235e-06,0.9997149657878902
1.2234923492349236e-06,0.999714883602186
1.2236423642364238e-06,0.9997148013875483
1.223792379237924e-06,0.9997147191439375
1.223942394239424e-06,0.9997146368713142
1.224092409240924e-06,0.9997145545696388
1.2242424242424242e-06,0.9997144722388714
1.2243924392439244e-06,0.9997143898789723
1.2245424542454246e-06,0.9997143074899015
1.2246924692469247e-06,0.9997142250716188
1.2248424842484249e-06,0.9997141426240841
1.224992499249925e-06,0.9997140601472573
1.2251425142514252e-06,0.9997139776410978
1.2252925292529254e-06,0.9997138951055653
1.2254425442544253e-06,0.9997138125406192
1.2255925592559255e-06,0.9997137299462187
1.2257425742574256e-06,0.9997136473223232
1.2258925892589258e-06,0.9997135646688916
1.226042604260426e-06,0.9997134819858833
1.2261926192619261e-06,0.9997133992732569
1.2263426342634263e-06,0.9997133165309712
1.2264926492649264e-06,0.9997132337589849
1.2266426642664266e-06,0.9997131509572568
1.2267926792679268e-06,0.9997130681257452
1.226942694269427e-06,0.9997129852644087
1.227092709270927e-06,0.9997129023732052
1.2272427242724272e-06,0.9997128194520932
1.2273927392739274e-06,0.9997127365010307
1.2275427542754276e-06,0.9997126535199755
1.2276927692769277e-06,0.9997125705088857
1.2278427842784279e-06,0.9997124874677189
1.227992799279928e-06,0.9997124043964326
1.2281428142814282e-06,0.9997123212949846
1.2282928292829284e-06,0.9997122381633321
1.2284428442844285e-06,0.9997121550014324
1.2285928592859287e-06,0.9997120718092429
1.2287428742874289e-06,0.9997119885867205
1.228892889288929e-06,0.9997119053338221
1.2290429042904292e-06,0.9997118220505049
1.2291929192919293e-06,0.9997117387367254
1.2293429342934295e-06,0.9997116553924401
1.2294929492949297e-06,0.9997115720176059
1.2296429642964296e-06,0.9997114886121788
1.2297929792979298e-06,0.9997114051761155
1.22994299429943e-06,0.9997113217093718
1.23009300930093e-06,0.9997112382119041
1.2302430243024302e-06,0.9997111546836683
1.2303930393039304e-06,0.9997110711246201
1.2305430543054306e-06,0.9997109875347153
1.2306930693069307e-06,0.9997109039139096
1.2308430843084309e-06,0.9997108202621584
1.230993099309931e-06,0.999710736579417
1.231143114311431e-06,0.9997106528656409
1.2312931293129312e-06,0.999710569120785
1.2314431443144313e-06,0.9997104853448047
1.2315931593159315e-06,0.9997104015376546
1.2317431743174316e-06,0.9997103176992894
1.2318931893189318e-06,0.9997102338296641
1.232043204320432e-06,0.9997101499287331
1.2321932193219321e-06,0.999710065996451
1.2323432343234323e-06,0.9997099820327717
1.2324932493249325e-06,0.9997098980376499
1.2326432643264326e-06,0.9997098140110395
1.2327932793279328e-06,0.9997097299528943
1.232943294329433e-06,0.9997096458631685
1.233093309330933e-06,0.9997095617418155
1.2332433243324333e-06,0.9997094775887889
1.2333933393339334e-06,0.9997093934040424
1.2335433543354336e-06,0.9997093091875293
1.2336933693369337e-06,0.9997092249392028
1.233843384338434e-06,0.999709140659016
1.233993399339934e-06,0.9997090563469218
1.2341434143414342e-06,0.9997089720028731
1.2342934293429344e-06,0.9997088876268226
1.2344434443444345e-06,0.9997088032187231
1.2345934593459347e-06,0.9997087187785271
1.2347434743474349e-06,0.9997086343061866
1.234893489348935e-06,0.9997085498016541
1.2350435043504352e-06,0.9997084652648819
1.2351935193519354e-06,0.9997083806958216
1.2353435343534355e-06,0.9997082960944252
1.2354935493549355e-06,0.9997082114606445
1.2356435643564356e-06,0.999708126794431
1.2357935793579358e-06,0.9997080420957362
1.235943594359436e-06,0.9997079573645116
1.2360936093609361e-06,0.9997078726007079
1.2362436243624363e-06,0.9997077878042768
1.2363936393639364e-06,0.999707702975169
1.2365436543654366e-06,0.9997076181133352
1.2366936693669368e-06,0.9997075332187262
1.2368436843684367e-06,0.9997074482912925
1.2369936993699369e-06,0.9997073633309848
1.237143714371437e-06,0.9997072783377529
1.2372937293729372e-06,0.9997071933115472
1.2374437443744373e-06,0.9997071082523179
1.2375937593759375e-06,0.9997070231600146
1.2377437743774377e-06,0.9997069380345873
1.2378937893789378e-06,0.9997068528759854
1.238043804380438e-06,0.9997067676841586
1.2381938193819381e-06,0.999706682459056
1.2383438343834383e-06,0.999706597200627
1.2384938493849385e-06,0.9997065119088206
1.2386438643864386e-06,0.9997064265835859
1.2387938793879388e-06,0.9997063412248715
1.238943894389439e-06,0.999706255832626
1.2390939093909391e-06,0.9997061704067982
1.2392439243924393e-06,0.9997060849473363
1.2393939393939394e-06,0.9997059994541886
1.2395439543954396e-06,0.9997059139273031
1.2396939693969398e-06,0.9997058283666278
1.23984398439844e-06,0.9997057427721107
1.23999399939994e-06,0.9997056571436994
1.2401440144014402e-06,0.9997055714813412
1.2402940294029404e-06,0.9997054857849839
1.2404440444044406e-06,0.9997054000545744
1.2405940594059407e-06,0.99970531429006
1.2407440744074409e-06,0.9997052284913877
1.240894089408941e-06,0.9997051426585042
1.2410441044104412e-06,0.9997050567913562
1.2411941194119412e-06,0.9997049708898903
1.2413441344134413e-06,0.9997048849540527
1.2414941494149415e-06,0.99970479898379
1.2416441644164416e-06,0.999704712979048
1.2417941794179418e-06,0.9997046269397728
1.241944194419442e-06,0.99970454086591
1.2420942094209421e-06,0.9997044547574054
1.2422442244224423e-06,0.9997043686142045
1.2423942394239424e-06,0.9997042824362526
1.2425442544254426e-06,0.9997041962234952
1.2426942694269426e-06,0.9997041099758767
1.2428442844284427e-06,0.9997040236933425
1.2429942994299429e-06,0.9997039373758373
1.243144314431443e-06,0.9997038510233056
1.2432943294329432e-06,0.9997037646356918
1.2434443444344434e-06,0.9997036782129404
1.2435943594359435e-06,0.9997035917549952
1.2437443744374437e-06,0.9997035052618005
1.2438943894389438e-06,0.9997034187333
1.244044404440444e-06,0.9997033321694374
1.2441944194419442e-06,0.9997032455701563
1.2443444344434443e-06,0.9997031589353997
1.2444944494449445e-06,0.9997030722651113
1.2446444644464446e-06,0.9997029855592338
1.2447944794479448e-06,0.9997028988177102
1.244944494449445e-06,0.9997028120404833
1.2450945094509451e-06,0.9997027252274955
1.2452445244524453e-06,0.9997026383786893
1.2453945394539455e-06,0.9997025514940071
1.2455445544554456e-06,0.9997024645733907
1.2456945694569458e-06,0.9997023776167824
1.245844584458446e-06,0.9997022906241236
1.245994599459946e-06,0.9997022035953561
1.2461446144614463e-06,0.9997021165304213
1.2462946294629464e-06,0.9997020294292603
1.2464446444644466e-06,0.9997019422918146
1.2465946594659467e-06,0.999701855118025
1.246744674467447e-06,0.999701767907832
1.246894689468947e-06,0.9997016806611766
1.247044704470447e-06,0.9997015933779991
1.2471947194719472e-06,0.9997015060582397
1.2473447344734473e-06,0.9997014187018387
1.2474947494749475e-06,0.999701331308736
1.2476447644764477e-06,0.9997012438788713
1.2477947794779478e-06,0.9997011564121842
1.247944794479448e-06,0.999701068908614
1.2480948094809481e-06,0.9997009813681004
1.2482448244824483e-06,0.9997008937905822
1.2483948394839483e-06,0.9997008061759983
1.2485448544854484e-06,0.9997007185242877
1.2486948694869486e-06,0.9997006308353887
1.2488448844884487e-06,0.99970054310924
1.248994899489949e-06,0.9997004553457794
1.249144914491449e-06,0.9997003675449454
1.2492949294929492e-06,0.9997002797066756
1.2494449444944494e-06,0.999700191830908
1.2495949594959495e-06,0.9997001039175798
1.2497449744974497e-06,0.9997000159666286
1.2498949894989499e-06,0.9996999279779913
1.25004500450045e-06,0.9996998399516053
1.2501950195019502e-06,0.9996997518874071
1.2503450345034503e-06,0.9996996637853334
1.2504950495049505e-06,0.9996995756453206
1.2506450645064507e-06,0.9996994874673052
1.2507950795079508e-06,0.9996993992512231
1.250945094509451e-06,0.9996993109970104
1.2510951095109512e-06,0.9996992227046027
1.2512451245124513e-06,0.9996991343739353
1.2513951395139515e-06,0.999699046004944
1.2515451545154516e-06,0.9996989575975637
1.2516951695169518e-06,0.9996988691517296
1.251845184518452e-06,0.9996987806673763
1.2519951995199521e-06,0.9996986921444385
1.2521452145214523e-06,0.9996986035828505
1.2522952295229524e-06,0.9996985149825467
1.2524452445244526e-06,0.9996984263434613
1.2525952595259528e-06,0.9996983376655278
1.2527452745274527e-06,0.9996982489486801
1.2528952895289529e-06,0.9996981601928516
1.253045304530453e-06,0.9996980713979756
1.2531953195319532e-06,0.9996979825639852
1.2533453345334534e-06,0.9996978936908134
1.2534953495349535e-06,0.9996978047783927
1.2536453645364537e-06,0.9996977158266557
1.2537953795379536e-06,0.9996976268355348
1.2539453945394538e-06,0.999697537804962
1.254095409540954e-06,0.9996974487348693
1.2542454245424541e-06,0.9996973596251885
1.2543954395439543e-06,0.999697270475851
1.2545454545454544e-06,0.9996971812867881
1.2546954695469546e-06,0.999697092057931
1.2548454845484548e-06,0.9996970027892106
1.254995499549955e-06,0.9996969134805578
1.255145514551455e-06,0.9996968241319029
1.2552955295529552e-06,0.9996967347431763
1.2554455445544554e-06,0.999696645314308
1.2555955595559556e-06,0.9996965558452283
1.2557455745574557e-06,0.9996964663358664
1.2558955895589559e-06,0.9996963767861522
1.256045604560456e-06,0.9996962871960148
1.2561956195619562e-06,0.9996961975653834
1.2563456345634564e-06,0.9996961078941867
1.2564956495649565e-06,0.9996960181823535
1.2566456645664567e-06,0.9996959284298125
1.2567956795679568e-06,0.9996958386364915
1.256945694569457e-06,0.9996957488023188
1.2570957095709572e-06,0.9996956589272222
1.2572457245724573e-06,0.9996955690111294
1.2573957395739575e-06,0.9996954790539677
1.2575457545754577e-06,0.9996953890556644
1.2576957695769578e-06,0.9996952990161462
1.257845784578458e-06,0.9996952089353401
1.2579957995799581e-06,0.9996951188131727
1.2581458145814583e-06,0.9996950286495702
1.2582958295829585e-06,0.9996949384444587
1.2584458445844586e-06,0.9996948481977641
1.2585958595859588e-06,0.9996947579094121
1.258745874587459e-06,0.9996946675793282
1.258895889588959e-06,0.9996945772074376
1.2590459045904593e-06,0.9996944867936653
1.259195919591959e-06,0.9996943963379359
1.2593459345934592e-06,0.9996943058401744
1.2594959495949593e-06,0.9996942153003047
1.2596459645964595e-06,0.999694124718251
1.2597959795979596e-06,0.9996940340939374
1.2599459945994598e-06,0.9996939434272873
1.26009600960096e-06,0.9996938527182243
1.2602460246024601e-06,0.9996937619666717
1.2603960396039603e-06,0.9996936711725521
1.2605460546054604e-06,0.9996935803357885
1.2606960696069606e-06,0.9996934894563033
1.2608460846084608e-06,0.999693398534019
1.260996099609961e-06,0.9996933075688573
1.261146114611461e-06,0.9996932165607402
1.2612961296129613e-06,0.9996931255095893
1.2614461446144614e-06,0.999693034415326
1.2615961596159616e-06,0.999692943277871
1.2617461746174617e-06,0.9996928520971455
1.261896189618962e-06,0.9996927608730702
1.262046204620462e-06,0.9996926696055655
1.2621962196219622e-06,0.999692578294551
1.2623462346234624e-06,0.9996924869399473
1.2624962496249625e-06,0.9996923955416736
1.2626462646264627e-06,0.9996923040996496
1.2627962796279629e-06,0.9996922126137942
1.262946294629463e-06,0.9996921210840265
1.2630963096309632e-06,0.9996920295102653
1.2632463246324633e-06,0.9996919378924286
1.2633963396339635e-06,0.999691846230435
1.2635463546354637e-06,0.9996917545242024
1.2636963696369638e-06,0.9996916627736484
1.263846384638464e-06,0.9996915709786903
1.2639963996399642e-06,0.9996914791392456
1.2641464146414643e-06,0.9996913872552308
1.2642964296429645e-06,0.999691295326563
1.2644464446444646e-06,0.9996912033531583
1.2645964596459648e-06,0.9996911113349332
1.264746474647465e-06,0.9996910192718035
1.2648964896489651e-06,0.9996909271636845
1.2650465046504649e-06,0.9996908350104922
1.265196519651965e-06,0.9996907428121412
1.2653465346534652e-06,0.9996906505685467
1.2654965496549653e-06,0.9996905582796232
1.2656465646564655e-06,0.9996904659452851
1.2657965796579657e-06,0.9996903735654464
1.2659465946594658e-06,0.999690281140021
1.266096609660966e-06,0.9996901886689225
1.2662466246624661e-06,0.9996900961520641
1.2663966396639663e-06,0.9996900035893588
1.2665466546654665e-06,0.9996899109807195
1.2666966696669666e-06,0.9996898183260586
1.2668466846684668e-06,0.9996897256252882
1.266996699669967e-06,0.9996896328783206
1.2671467146714671e-06,0.999689540085067
1.2672967296729673e-06,0.9996894472454393
1.2674467446744674e-06,0.9996893543593481
1.2675967596759676e-06,0.9996892614267047
1.2677467746774678e-06,0.9996891684474194
1.267896789678968e-06,0.9996890754214026
1.268046804680468e-06,0.9996889823485643
1.2681968196819682e-06,0.9996888892288142
1.2683468346834684e-06,0.9996887960620617
1.2684968496849686e-06,0.9996887028482162
1.2686468646864687e-06,0.9996886095871862
1.2687968796879689e-06,0.9996885162788807
1.268946894689469e-06,0.9996884229232077
1.2690969096909692e-06,0.9996883295200755
1.2692469246924694e-06,0.9996882360693917
1.2693969396939695e-06,0.9996881425710636
1.2695469546954697e-06,0.9996880490249986
1.2696969696969698e-06,0.9996879554311037
1.26984698469847e-06,0.9996878617892849
1.2699969996999702e-06,0.9996877680994491
1.2701470147014703e-06,0.999687674361502
1.2702970297029705e-06,0.9996875805753492
1.2704470447044707e-06,0.9996874867408962
1.2705970597059708e-06,0.9996873928580483
1.2707470747074706e-06,0.9996872989267099
1.2708970897089707e-06,0.9996872049467859
1.2710471047104709e-06,0.9996871109181802
1.271197119711971e-06,0.9996870168407966
1.2713471347134712e-06,0.9996869227145391
1.2714971497149714e-06,0.9996868285393107
1.2716471647164715e-06,0.9996867343150143
1.2717971797179717e-06,0.9996866400415529
1.2719471947194718e-06,0.9996865457188284
1.272097209720972e-06,0.9996864513467433
1.2722472247224722e-06,0.999686356925199
1.2723972397239723e-06,0.9996862624540971
1.2725472547254725e-06,0.9996861679333386
1.2726972697269726e-06,0.9996860733628243
1.2728472847284728e-06,0.9996859787424548
1.272997299729973e-06,0.9996858840721301
1.2731473147314731e-06,0.99968578935175
1.2732973297329733e-06,0.9996856945812144
1.2734473447344735e-06,0.9996855997604219
1.2735973597359736e-06,0.9996855048892719
1.2737473747374738e-06,0.9996854099676626
1.273897389738974e-06,0.9996853149954925
1.274047404740474e-06,0.9996852199726592
1.2741974197419743e-06,0.9996851248990605
1.2743474347434744e-06,0.9996850297745935
1.2744974497449746e-06,0.9996849345991551
1.2746474647464747e-06,0.999684839372642
1.274797479747975e-06,0.9996847440949503
1.274947494749475e-06,0.999684648765976
1.2750975097509752e-06,0.9996845533856147
1.2752475247524754e-06,0.9996844579537614
1.2753975397539755e-06,0.9996843624703112
1.2755475547554757e-06,0.9996842669351587
1.2756975697569759e-06,0.9996841713481979
1.275847584758476e-06,0.9996840757093227
1.2759975997599762e-06,0.9996839800184268
1.2761476147614763e-06,0.9996838842754032
1.2762976297629765e-06,0.9996837884801448
1.2764476447644767e-06,0.9996836926325441
1.2765976597659764e-06,0.9996835967324932
